Angular Second Moment;Contrast;Correlation;Sum of Squares: Variance;Inverse Difference Moment;Sum Average;Sum Variance;Sum Entropy;Entropy;Difference Variance;Difference Entropy;Information Measure of Correlation 1;Information Measure of Correlation 2;Maximal Correlation Coefficient;Label
0.017667420402930414;61.96662695227961;0.9868965493263552;2363.202402150044;0.780276934582091;360.676980872469;9390.842981647926;6.720843082018746;7.574687524069005;0.0021572079154505916;1.6819301558401363;-0.7211720526527574;0.9998976069638308;3.2790025439503196;1.0
0.012597090435181695;61.242989749746414;0.9874798958864344;2444.877012707182;0.7350513108801506;379.6098408370878;9718.265061079015;6.979798410403394;8.161725972251949;0.001814397661677329;2.100315281800639;-0.6880709009731053;0.9998998759061857;3.9524614406648837;1.0
0.013117466825274954;59.86537028755853;0.9898115211326645;2936.725944030588;0.7178401356313268;383.98572801830704;11687.038405834806;7.039908908455057;8.292097591880268;0.0016736085639081888;2.1842135990769824;-0.6777922095741656;0.9998933980936631;3.8738320935445114;1.0
0.011260270994040825;60.566625924152795;0.9904285977033733;3163.0197253239767;0.7090323142862276;374.958388223692;12591.512275371751;6.939766264582904;8.225239242952311;0.0016834796701640895;2.24132364327918;-0.662107299179657;0.9998486224954164;3.9056350391971386;1.0
0.010463942322083619;62.4853962680841;0.9908107806893376;3398.2777750386285;0.70697721849283;383.93429125377634;13530.62570388642;7.15280730737768;8.410256371548623;0.0015197481295557175;2.1927565511482987;-0.6711973356134129;0.9998913977315421;3.607450384460929;1.0
0.014974413250803488;52.20482978753877;0.986901197834998;1991.7905039328762;0.7630653731467125;375.4853005835008;7914.957185943938;6.735428649977222;7.712206326484749;0.002004194757752984;1.8289728351576873;-0.7045610018766012;0.9998790415598023;3.6423549758095426;1.0
0.01255901101257563;61.05342441034024;0.9897619823985169;2980.1423536483835;0.7431689379530093;389.5247008014333;11859.515990183223;6.951182822441932;8.03067002938789;0.0018116447439105359;1.977911437413465;-0.6911459938658069;0.9998899512463559;3.597904584760216;1.0
0.018196935945240536;75.47649571616103;0.987707648601003;3069.117011900711;0.7660329487833963;390.27611822624965;12200.991551886706;6.399669424936876;7.449933785174245;0.0020005422758665394;1.9352784170752693;-0.6905424775698262;0.999799594509132;3.512935398272502;1.0
0.016945390474898292;60.08827117708975;0.988849793077106;2693.3466224792483;0.7437799235605657;377.9092567483375;10713.298218739881;6.674153298099883;7.803980978503578;0.0019121371069078861;2.0412631093225078;-0.6880002505140209;0.9998539017938044;3.828834321660633;1.0
0.020311469949091;73.26888470852296;0.9892558067957165;3408.4505628755305;0.7108957207741098;375.91354241812144;13560.533366793614;6.544877822704912;7.87426353398439;0.0016877413249123765;2.295827855312536;-0.6474341962906186;0.9997226277383952;4.148125700183254;1.0
0.013857396834981793;80.11719080298549;0.9883066052129514;3424.497368773418;0.7379558915186312;385.08038176568925;13617.87228429065;6.68476457373229;7.864256279116908;0.0018190941728657892;2.1320717557349136;-0.6780990743807038;0.9998378764786601;4.04435990306847;1.0
0.010268106221745982;77.32619222747056;0.9901039800738911;3905.46962103656;0.6927478509471122;362.23507818067594;15544.55229191872;7.069979788823538;8.462823944357634;0.0015765117718310258;2.380628415060472;-0.6569074791608844;0.9998677524706885;4.175445897551513;1.0
0.01300072568171091;74.90526895182711;0.9873184700408193;2952.1347936803777;0.7485707288188878;378.61924060093975;11733.63390576969;6.835225117734833;7.9604171842530915;0.0018903723593190042;2.041537318281912;-0.6932064852398164;0.9998883347879042;3.8586218326149977;1.0
0.01161385083803491;69.2744133050677;0.9890730018628916;3168.631464324635;0.7154427600546363;386.78768737867415;12605.251443993482;6.991693524487032;8.248840421577825;0.00161973708442698;2.2347326494035396;-0.6670943208237998;0.9998649382536915;4.237787770906693;1.0
0.009012546145651834;61.68990173157051;0.9893645051330381;2898.9633120470244;0.7278811367779027;406.50702541939376;11534.163346456451;7.143091622941568;8.287566250645172;0.0016533803918719432;2.090093838688773;-0.6865401575415647;0.9999095660302716;4.07300330559629;1.0
0.01944634593907736;46.721673084090796;0.9886778049403744;2062.3901635849725;0.7787309108185891;400.7080342338221;8202.838981255743;6.420531213051371;7.345503218051982;0.0020600595994721953;1.8122074722101105;-0.7099198596919344;0.9998394694757409;3.927662974699311;1.0
0.01894933409039181;49.81795419227078;0.9878403498635611;2047.5247845546564;0.8045638617331935;422.5967484994131;8140.281184026338;6.346852284692905;7.149118352694531;0.0021103431951970232;1.6561286735874003;-0.7316250788022953;0.9998641719859227;3.9872497328002474;1.0
0.015684037756886322;70.72826508678486;0.9888493039752962;3170.147998551336;0.7102665950641304;372.8161885672795;12609.863729118544;6.681951397988941;7.979678974757131;0.0016912884479894038;2.2415968464027602;-0.6510678814187265;0.999765595553405;3.8040157163052655;1.0
0.01455967359371518;56.87339398393471;0.9887048322071093;2516.4350331156784;0.7528049126300898;391.88949284451064;10008.866738478791;6.589680702170188;7.6516451501839535;0.0018946427384185934;2.001103673793879;-0.6922342243385993;0.9998417139969231;3.627432417125327;1.0
0.015432272899812182;42.56993515354818;0.9880995047999167;1787.7333955082195;0.7731665063271294;390.43703099655477;7108.363646879334;6.727246040096236;7.693789210224014;0.0020783661809471773;1.8547378057250823;-0.7150015837689516;0.9998995265281578;4.232311724180901;1.0
0.016733034354929805;42.00881799094866;0.9885602978203456;1835.2044969979197;0.771322645267478;382.4674198054251;7298.809170000721;6.600521323814204;7.565589625970056;0.002111051994698677;1.8663970391247466;-0.7092002931323133;0.9998719729126622;3.8443846470024776;1.0
0.011525296206265698;55.35437396572491;0.9885399161006925;2414.047643784901;0.7478811427030173;397.19196418812277;9600.836201173879;6.972748435443432;8.045973469468116;0.0017958135476224618;2.0078146371369066;-0.6999065732107961;0.9999094971591895;4.2208005222299025;1.0
0.013482148332504065;68.97730753670925;0.9882299030684576;2929.254963002346;0.7483445854517184;390.89459279414945;11648.042544472686;6.813442330044177;7.939125506497735;0.0018378132895221836;2.0463889671328017;-0.6907319860898924;0.999880244347629;4.182227320324154;1.0
0.01800004841174885;74.28521424181761;0.9892792165577392;3463.115387604148;0.7208865682725177;372.42312611420255;13778.176336174773;6.757544786386718;8.005741587021621;0.0017196216464103863;2.191065320350452;-0.6660606164452182;0.9998241042115041;3.8301762745032217;1.0
0.01439094451249798;73.16337634319132;0.9889445210410763;3307.4824028466355;0.7376536821241557;384.12151105335386;13156.766235043367;6.7078089853412886;7.873330184022617;0.001818339492622183;2.1210217947973806;-0.6842792132408326;0.9998554505333583;3.915955254284862;1.0
0.01792880998754437;72.9803950288668;0.9873569991631487;2885.341399875857;0.7959306388917737;390.4925116229566;11468.38520447458;6.641578323580588;7.575928552550511;0.002206520107449768;1.7677527533380983;-0.7377832643334329;0.999926687063958;3.6696852470494417;1.0
0.011420567244204094;66.5940063041594;0.9890284731210277;3033.4838195958455;0.7397338654060216;393.5757062684721;12067.341272079153;6.928979982086313;8.069283091428037;0.0017637221897943253;2.09230892514959;-0.6937322207621209;0.9999010851260939;3.8116421849413205;1.0
0.022265537052057565;46.41823770592595;0.9891615817903305;2140.7741120206174;0.7777821474391551;380.81486771116164;8516.678210376442;6.64986135680758;7.553591136478931;0.002120838230718876;1.7932239870281406;-0.7371841428782325;0.9999228656958782;3.782486666015043;1.0
0.011687482097694105;75.07391655586123;0.990984297181885;4161.78048814533;0.7100837304534331;371.00000518845394;16572.04803602548;7.08448068636661;8.407151162031237;0.001644143349963626;2.2586223059268864;-0.6732268646997639;0.9998956381662928;3.8576201287894127;1.0
0.011620446434208488;77.17432239269772;0.9909166097418065;4247.083263022827;0.7084013637671084;369.54128709317604;16911.158729698574;6.914430004319749;8.235821421163564;0.0016461175672479557;2.285794928891459;-0.6637437518004407;0.9998545743636971;3.579350291259761;1.0
0.009212347043902249;75.41757795592265;0.9894110319520483;3559.7076692534465;0.7086210080828266;376.0296873360462;14163.413099057929;7.220023748845642;8.499925651598177;0.0015492971040929437;2.2285255783121136;-0.676530987734955;0.9999111617154861;3.854903614661535;1.0
0.008376583364618065;83.39122666596165;0.9901528580948189;4232.911542980758;0.6667266010286617;360.6675447108784;16848.254945257053;7.106764808027901;8.602350219736572;0.001389381457811313;2.510754006815178;-0.6418686422570361;0.9998467323856366;3.6270671827300625;1.0
0.01420166001433472;61.98813241754216;0.9894056231735623;2924.3608047123225;0.706596141753539;351.7317989377435;11635.455086431764;6.840375297925536;8.205287858131117;0.001831586158514345;2.346350652124083;-0.6646195319044934;0.9998520561777462;4.374411968426561;1.0
0.012596886116666674;61.36915475747409;0.9894296287923683;2901.9821551214154;0.6754315901723454;345.03146354638034;11546.55946572819;6.858166257540881;8.368570886629868;0.001626951142752151;2.5197444808855494;-0.6324296897867833;0.9997741412232963;4.32058120766519;1.0
0.013457048615102487;66.12461887919558;0.9891185996731565;3037.018817325834;0.7497366743171903;370.53501470323823;12081.9506504241;6.862854094671281;7.978413124979474;0.00195712068374764;2.006412695069974;-0.700252915982179;0.9999037191467555;3.787601943285526;1.0
0.020268859396085782;60.864685664400824;0.9907138233737123;3276.0431845174953;0.7675205239961522;383.0921250643519;13043.308052405584;6.3205180043302605;7.331648736256636;0.0020689012770730986;1.9277661499957865;-0.7062786910533654;0.9998258064273219;3.7922038183092424;1.0
0.024668427276965582;59.78395776837594;0.9885681813600102;2613.943476313336;0.7691169348950526;391.27997118444034;10395.989947484923;6.187521478210703;7.229171221460934;0.0021129544225646285;1.9782221722226714;-0.6979533393353572;0.9997757297687251;3.8738476313623043;1.0
0.02833575203908835;72.73659868801454;0.9881133310625831;3058.588232801041;0.7992128009182665;395.83023060030587;12161.616332516147;5.982145759775036;6.862077356545934;0.0021928910636136913;1.7530429746030602;-0.724219220967199;0.9997853217181131;3.915313421139288;1.0
0.019393159247318423;44.64802531678603;0.988949342980503;2019.5582308113626;0.7984089175089741;370.4394381625099;8033.584897928653;6.627942368486821;7.449128300103469;0.0022980449180307577;1.6469845416498683;-0.7429161816338026;0.9999216227213339;3.639503872189346;1.0
0.008427830663176079;64.42536314395578;0.9886390471948886;2834.0719050988864;0.7290706409913368;340.277415790607;11271.8622572516;7.236917826807213;8.386179154437022;0.0018749736084686698;2.076372138366138;-0.6945109988852467;0.999929947905197;3.567302450387993;1.0
0.008012974552659882;87.66494373447904;0.990559087092882;4642.143468883962;0.6603978782856577;366.88342778095665;18480.90893180133;7.177198682627623;8.753337144403748;0.0013543007138250678;2.5722632714411606;-0.6334754208325611;0.9998451111714384;3.954644289251599;1.0
0.02105970484434908;71.72507938778567;0.9870218668287407;2761.9525603706606;0.7967523255091862;398.43978218877197;10976.085162094896;6.375212693273492;7.250710214456563;0.002229077536130145;1.7215762781570447;-0.7274778107086313;0.9998701680419968;3.8049706076732193;1.0
0.016845516287409476;59.78318156678603;0.9891047329830414;2742.306811826651;0.7643448291023227;396.8274706468086;10909.4440657398;6.66060187763459;7.666128304069223;0.001944003802370935;1.927551099618999;-0.703833489304489;0.9998739854827619;4.139132564905278;1.0
0.014498752721588046;65.82697488132479;0.9905933012592324;3497.334594742664;0.7338228756346212;379.4624356652206;13923.51140408936;6.874585193620178;8.050038758694662;0.0017798115444179101;2.119785212313193;-0.688370927109056;0.9998888157911553;3.85954810094499;1.0
0.016836728091603588;58.87077922175513;0.9881459863657772;2481.960054749572;0.7712471906130713;401.2066832000389;9868.969439776498;6.569241289425591;7.56282445222048;0.0019792370178876944;1.8920780643098003;-0.707410667117671;0.9998677983878348;3.799017139643288;1.0
0.009295363412280211;72.22880379938287;0.9899697020769063;3599.0765440619653;0.7162151125218768;387.41961412863486;14324.07737244854;7.280197312947604;8.50550589156437;0.001580948319172079;2.176409550194731;-0.6866036218971958;0.9999280512441736;3.6847294023979353;1.0
0.010893410752001275;62.92498936008293;0.9904492933277862;3292.886749876563;0.7150195381330802;372.77773935680386;13108.62201014613;7.1769857299132624;8.426599919329693;0.0016535490856853428;2.2065225568538436;-0.6838661066805205;0.9999170032887111;3.9267599935031097;1.0
0.013091007863806615;56.86191941576164;0.9887192710187946;2519.06892877089;0.7733568663770536;389.637305205833;10019.413795667802;6.857767072113079;7.8060480508138115;0.0020001586102405;1.8128159247561602;-0.7187559722194621;0.999916916623753;3.658910342634685;1.0
0.01516877934769707;44.110183548304065;0.9878013634473832;1807.5851715302315;0.7487640112265974;352.49100071032973;7186.230502572627;6.85759621495914;7.927954449364316;0.0019790587200186837;1.9597458385145479;-0.7027233713212939;0.9999027503840893;3.7430365146958184;1.0
0.005174227420140207;82.2074467771879;0.9922897699624051;5329.406689511348;0.6031843459572654;346.6010108194464;21235.41931126816;7.610895701543532;9.399202123268138;0.0010889852572685554;2.7587067937417773;-0.605899375934478;0.9998502971098224;4.011390249292978;1.0
0.006895116334820881;71.44355385321437;0.9911219367557461;4021.8788265001876;0.6906045180841373;372.5633987843647;16016.071752147429;7.520355198024602;8.889409135651034;0.0014588879286909402;2.318009107687039;-0.6722553573932575;0.9999352204487859;3.8015164246023425;1.0
0.011950027541648502;65.94235720582319;0.9895042244925634;3140.098899155988;0.735563469001983;383.98030999150717;12494.453239418115;7.156425873491205;8.307416321522245;0.0017211104599057707;2.0952906863903467;-0.6992789873881633;0.9999310910096318;3.872554433113531;1.0
0.011379224321058454;66.5445370498649;0.9890360406163874;3033.262049769781;0.7521738543829646;384.94576113560396;12066.503662029223;7.0350103939198725;8.09556231735338;0.0018527513304061702;1.9667825651319664;-0.7105442700128758;0.9999303278769749;3.576721279489619;1.0
0.011339900511006001;86.78612224226652;0.9873034370535716;3415.6394401426123;0.6846824318629398;359.2877351713295;13575.771638328159;7.1496024154177205;8.567114516915108;0.001527260451931947;2.378861010509814;-0.6509225757050335;0.9998642298207598;3.7674154252927163;1.0
0.0053986882738560294;83.6127800149439;0.9914868922062515;4909.598505724364;0.599392572143143;333.3367456364148;19554.78124288256;7.643510020101619;9.471606718364697;0.0010978061828706772;2.7926534369351153;-0.6036414563754263;0.9998505437912666;3.7901872184385805;1.0
0.013816044451823453;37.65331419924428;0.9879270975205381;1558.6309333098707;0.7917366693295653;363.47677857400106;6196.870419040235;6.857330899448746;7.661186078539162;0.002285730356179663;1.6303782905587014;-0.7410592701068491;0.9999364354486944;3.5346695599231466;1.0
0.01043631549964437;66.8898601248836;0.9887419558855564;2969.4669652582943;0.7364007395143692;382.6366679243288;11810.978000908268;7.1865487535452655;8.335971945724626;0.001757467361270765;2.0935717018605855;-0.7009453199138413;0.9999351629457363;3.93196555144106;1.0
0.014267891190741105;47.61217723649349;0.9916118431702188;2837.123982209134;0.7650940213674926;381.8227609515659;11300.883751600035;6.819945990549434;7.816967221881011;0.001980870340827199;1.8860521633055003;-0.7201929645922589;0.9999180932956062;3.497966300088011;1.0
0.014642993279784626;46.79038711331502;0.9917988532398986;2851.883632898952;0.7291662008753343;342.5940351258673;11360.744144482494;7.143520770689214;8.290584669384197;0.0018760745860326505;2.017313581417394;-0.6972858848346472;0.9999239416844644;3.5529415826367314;1.0
0.00935183734623346;64.63233682568543;0.9881913801963815;2735.4413407151824;0.7496514608087406;389.21089902892913;10877.133026035088;7.189152729367175;8.263988996321213;0.0018040191024154318;1.958516161729072;-0.7085256056082971;0.999939645751676;3.5779976765414805;1.0
0.014964700756284317;71.90182232916564;0.9881653878064554;3036.9447472361735;0.7736811111262873;367.2876650365563;12075.877166615523;6.726669031364435;7.723045592109746;0.0021126391877153523;1.8602171453012233;-0.7169661907548726;0.9999070044271023;3.6446637526584134;1.0
0.006864805793767881;77.18650163420928;0.9903331777909677;3990.966221108136;0.6758062170751875;365.804177395392;15886.678382798367;7.542505563769198;8.99893891687082;0.0013990593084919254;2.383193566509936;-0.6562378608541397;0.9999198109513244;3.740105196808639;1.0
0.003095678377514585;111.52961494366109;0.9891082385911198;5119.829016816279;0.525057545798378;323.54936247583714;20367.786452321427;7.912448892906534;10.163503063785136;0.0008231464813666736;3.1810163609164093;-0.5554707017729078;0.9997874624237142;4.102082659936076;1.0
0.011862456212719903;69.72729631270684;0.9891249422444828;3204.555266275087;0.7125173759899337;379.88929802984933;12748.493768787652;7.025656079168474;8.332299000479317;0.0016759659536075531;2.2671965827372866;-0.6729334277110247;0.9998886125447768;4.085182555339897;1.0
0.018532667394175042;68.98766557623742;0.9910872523026276;3869.188833564207;0.7334316636095847;385.56492377310656;15407.767668680608;6.503769944227661;7.6454027414524255;0.0017402189767897218;2.1479373954904304;-0.6795738952937178;0.9998006337042072;3.9648191673231006;1.0
0.011411150609553715;67.95257392402601;0.9891505058099922;3130.3453014644247;0.7388215456575054;362.11051074197826;12453.428631933697;6.996736551200125;8.123002281255713;0.001858837626683661;2.0498041657700945;-0.6951207981611753;0.9999086387359739;3.8027235668889023;1.0
0.010544911575820031;77.01946111535568;0.9909505578569092;4253.909658714017;0.686132780988564;346.29134834357495;16938.61917374066;7.25279657509746;8.666831137124515;0.0015612264843623276;2.3652262606114354;-0.662647449452796;0.9999023297371216;3.906591026676174;1.0
0.01111567538589417;57.52378686159131;0.9887306154185527;2551.173137000498;0.7291481447169297;364.15245847665625;10147.168761140441;7.21737086776618;8.411383702263208;0.001849138411553678;2.1311044864938866;-0.6957663949623696;0.9999334251389684;4.115169599891207;1.0
0.009421160641215946;65.47532540726118;0.9890604336832859;2991.3251156700007;0.7069080299664126;376.86366828680326;11899.825137272703;7.289991435897394;8.586010675429547;0.001631442329451106;2.2844082275519484;-0.6794343847973301;0.999923195752584;4.400760930438977;1.0
0.011535632094847897;49.44962297462433;0.99007220112645;2489.763614162366;0.7133942768194557;375.5189481654665;9909.60483367482;7.3941280403727925;8.653601642153617;0.0016441708788877919;2.1734789369595493;-0.6904512684537691;0.9999432607218608;3.687787272668767;1.0
0.009313361377075443;58.5378860735748;0.9895735736143135;2806.1771346569876;0.7394198738180005;382.8842773279523;11166.1706525544;7.340778960803782;8.48520690356934;0.0017480537623966019;2.0402436964259487;-0.7073820225003724;0.9999513643914932;3.6942034944104742;1.0
0.010158793518664283;59.47975557497496;0.9893556794605226;2793.1056543261657;0.6743836488419861;338.70679140953246;11112.942861729705;7.4749869868570045;8.936242182397315;0.0015748651543746762;2.3959620230016068;-0.6606255325996537;0.9999220196859919;3.7698207425707606;1.0
0.007293300707077454;74.13789775869719;0.9899354759806643;3682.492636508903;0.6534669271670042;359.94003936393585;14655.832648276864;7.519346252595183;9.103073521482067;0.0013422344925921182;2.59521530596547;-0.6407049620180514;0.9999017176911441;4.366965977290112;1.0
0.00833352279921119;73.80165106578153;0.9902079373005651;3767.3586967720103;0.7164599537985124;327.3550899894468;14995.633136022283;7.236544262235477;8.516811187450436;0.0018138091532756834;2.189392313558506;-0.6789466343579413;0.9999182219996416;3.8525688234043325;1.0
0.009961917396751164;61.175830422470625;0.9881313923055035;2576.104729823106;0.7345014205546568;379.8694228765527;10243.24308886996;7.324915241430773;8.46071282000004;0.0017264185469189931;2.048209460596429;-0.7020655268301486;0.9999446119654434;3.7229937863013984;1.0
0.016735632826347054;60.86431764965155;0.9897094254241285;2956.394203085596;0.7627178697339254;374.57585253573643;11764.712494692772;6.667463581050697;7.704715366756799;0.00204485434631756;1.9783667271601197;-0.708678632063497;0.9998897716247457;4.2412096145876355;1.0
0.012689088785301126;56.793319238773535;0.9875809243753411;2285.62599736654;0.7550793805883386;392.62312196412256;9085.710670227389;7.012318783017575;8.087758398603905;0.001901286054442223;1.9875927835115919;-0.7082050049237849;0.9999263958224306;4.191459133616744;1.0
0.01716631925228712;50.14666764287478;0.9874447592154674;1995.9559720441976;0.8004823173319113;410.3059538619039;7933.677220533915;6.5450519161537795;7.358702174402568;0.002186850126501845;1.666199347840411;-0.7402070252918511;0.9999084317555179;3.462156162997427;1.0
0.02083941635079828;60.80514365015216;0.9872016460298383;2374.807336794105;0.8048331267557419;401.1211259190975;9438.424203526214;6.353233229883467;7.165702843593705;0.0022563779096510367;1.658572755654727;-0.7374513773638913;0.9998791089649837;3.3719889869604964;1.0
0.010317754689163287;45.187230518055685;0.9905585030602785;2392.504147085874;0.7170961244228862;338.93973791100484;9524.829357825402;7.426991289008705;8.584520632886713;0.001785380748212081;2.0738376110353256;-0.7068853578725268;0.9999558157912188;3.6327158459020037;1.0
0.009867472858280102;60.78715542039389;0.9883343641280018;2604.7358309593246;0.7414548604721185;353.98586573948074;10358.156168416874;7.098948026493118;8.192245942218719;0.0019344991605524308;2.000196426151729;-0.7011987492915195;0.9999251557668626;3.6423277346171243;1.0
0.008716573650585098;62.184768748661035;0.9892233496916782;2884.3724692019496;0.6842326497272686;354.0945928727107;11475.305108059118;7.3718864763269885;8.828305939503702;0.00155027332097659;2.3578776435613316;-0.6569944315899034;0.9999072388039982;3.6651146693862846;1.0
0.008852633636634069;53.217334655347294;0.9896209913593568;2562.84909788963;0.7208638439117355;373.4935271731526;10198.179056903216;7.239215730859805;8.477527145128107;0.0017029450721584034;2.1725675122595227;-0.6862589520138476;0.999925327315313;4.0795403029855795;1.0
0.010385708835275884;65.17714821120964;0.9880960228933476;2736.4259860569764;0.7471499085586331;370.47468150612303;10880.526796016733;7.110439191767332;8.17088642187133;0.0018822640731788233;1.9764956609158528;-0.7059139336213617;0.9999297058734776;3.961439829345272;1.0
0.0127475401896104;58.501810077036424;0.9888207019998805;2615.7137681839613;0.7647318852272984;386.110838656366;10404.353262658798;6.878197262784221;7.901951401184741;0.00195116837994811;1.896026357036253;-0.7088709023139992;0.9999120218051377;4.096944213723231;1.0
0.010302309888296467;57.193361637903706;0.9914905535100043;3359.355583192286;0.7008067434869707;375.0069028673602;13380.22897113127;7.293738091199099;8.629436063367546;0.0015717182986959197;2.2651590361239213;-0.6717190395756949;0.9999150103340901;3.933220697729731;1.0
0.008466778925585353;70.97685317980155;0.990908068245655;3902.3682746592585;0.6905762577300527;368.79463189712556;15538.496245457245;7.201338965168922;8.552508199964349;0.0014848960954048677;2.332727645774062;-0.6598563684622156;0.9998848092329314;3.414175013310028;1.0
0.016003893407173654;37.56585980913594;0.9888598116071322;1685.3525097852562;0.7909468047323589;383.4545338001644;6703.844179331885;6.8283258225522365;7.700202240635562;0.002199736536404327;1.706630402297058;-0.7398997367031405;0.9999382859638818;3.646501753687597;1.0
0.012353603055443932;67.35193262223848;0.9908000942353821;3659.5022715022023;0.7288551442210353;367.0546806788397;14570.657153386535;6.988779429727113;8.207041134237127;0.0017514442157039044;2.1479344415084527;-0.6851741575883656;0.9998993774501582;4.077769550217598;1.0
0.011027943990217094;52.15471031690079;0.9906365312253046;2784.3646204794686;0.7173667690102452;359.3755652101559;11085.303771600942;7.213552651133357;8.454213697840448;0.0017084184635181804;2.135081924093307;-0.6883853534668738;0.9999270440532212;3.374184541596788;1.0
0.01001476411999361;54.36446571016032;0.989782700941517;2659.2748871824133;0.7330237655892977;339.03782943096013;10582.735083019565;7.162993044651586;8.303189455454767;0.0019276616632952679;2.0657741751988006;-0.6977269107325279;0.9999277845594475;3.609763735212975;1.0
